rn,id,e_btc,d_btc,btc,vl_btc,m_btc,pm_btc,e_eth,d_eth,eth,vl_eth,m_eth,pm_eth,e_bnb,d_bnb,bnb,vl_bnb,m_bnb,pm_bnb,e_shib,d_shib,shib,vl_shib,m_shib,pm_shib,total_net_balance_usdt
344,0000000000000000000000000000000000000000000000000000000000000158,387.08942032,88.76623531,0,193.54471016,96.77235508,48.38617754,434.14893613,1593.53353249,0,217.07446806,108.53723403,54.26861702,177.80223456,10098.14979389,0,88.90111728,44.45055864,22.22527932,996.39,235848604745.48,0,498.19,249.1,124.55,0.0
345,0000000000000000000000000000000000000000000000000000000000000159,177.977101,45.0701783,0,88.9885505,44.49427525,22.24713763,492.2753559,809.10089519,0,246.13767795,123.06883898,61.53441949,479.4671003,5127.23571324,0,239.73355015,119.86677508,59.93338754,22.5,119749797126.42,0,11.25,5.62,2.81,0.0
346,000000000000000000000000000000000000000000000000000000000000015a,313.27387544,75.96192037,0,156.63693772,78.31846886,39.15923443,689.99012144,1363.67017116,0,344.99506072,172.49753036,86.24876518,179.34204383,8641.51608796,0,89.67102191,44.83551096,22.41775548,60.7,201828013431.13,0,30.35,15.18,7.59,0.0
347,000000000000000000000000000000000000000000000000000000000000015b,480.06571527,107.11321212,0,240.03285763,120.01642882,60.00821441,310.04047348,1922.89888946,0,155.02023674,77.51011837,38.75505919,94.2584613,12185.32313775,0,47.12923065,23.56461532,11.78230766,20.96,284595843701.26,0,10.48,5.24,2.62,0.0
348,000000000000000000000000000000000000000000000000000000000000015c,366.98325873,86.37913862,0,183.49162936,91.74581468,45.87290734,480.9106809,1550.68031695,0,240.45534045,120.22767022,60.11383511,905.80262562,9826.5909086,0,452.90131281,226.4506564,113.2253282,938.1,229506177121.92,0,469.05,234.53,117.26,0.0
349,000000000000000000000000000000000000000000000000000000000000015d,765.71980473,173.21923714,0,382.85990236,191.42995118,95.71497559,583.40298306,3109.63579672,0,291.70149153,145.85074576,72.92537288,841.22080275,19705.62114907,0,420.61040137,210.30520069,105.15260034,827.44,460237107639.64,0,413.72,206.86,103.43,0.0
350,000000000000000000000000000000000000000000000000000000000000015e,735.89780918,168.62305691,0,367.94890459,183.97445229,91.98722615,865.16302846,3027.12506181,0,432.58151423,216.29075711,108.14537856,16.54312498,19182.75436049,0,8.27156249,4.13578125,2.06789062,434.62,448025226743.69,0,217.31,108.66,54.33,0.0
351,000000000000000000000000000000000000000000000000000000000000015f,10.56854271,4.44545349,0,5.28427135,2.64213568,1.32106784,69.37990067,79.80488509,0,34.68995033,17.34497517,8.67248758,710.06788595,505.71994095,0,355.03394298,177.51697149,88.75848574,45.71,11811405544.56,0,22.86,11.43,5.71,0.0
352,0000000000000000000000000000000000000000000000000000000000000160,630.58031151,145.51169843,0,315.29015576,157.64507788,78.82253894,762.85149922,2612.22941385,0,381.42574961,190.71287481,95.3564374,418.09528783,16553.57943789,0,209.04764392,104.52382196,52.26191098,945.88,386619201899.05,0,472.94,236.47,118.23,0.0
353,0000000000000000000000000000000000000000000000000000000000000161,784.0721188,180.19568325,0,392.0360594,196.0180297,98.00901485,934.23266435,3234.87712058,0,467.11633218,233.55816609,116.77908304,221.36907516,20499.26974379,0,110.68453758,55.34226879,27.67113439,319.73,478773266990.26,0,159.87,79.93,39.97,0.0
354,0000000000000000000000000000000000000000000000000000000000000162,755.73688915,172.98945054,0,377.86844458,188.93422229,94.46711114,758.05186003,3105.51066239,0,379.02593001,189.51296501,94.7564825,748.57059295,19679.48035976,0,374.28529647,187.14264824,93.57132412,871.52,459626573154.75,0,435.76,217.88,108.94,0.0
355,0000000000000000000000000000000000000000000000000000000000000163,447.67354739,105.58763765,0,223.8367737,111.91838685,55.95919342,729.68204294,1895.5117407,0,364.84102147,182.42051073,91.21025537,312.82354599,12011.77201692,0,156.411773,78.2058865,39.10294325,63.68,280542448719.26,0,31.84,15.92,7.96,0.0
356,0000000000000000000000000000000000000000000000000000000000000164,361.22646992,79.81764043,0,180.61323496,90.30661748,45.15330874,133.37054734,1432.88814799,0,66.68527367,33.34263684,16.67131842,291.46910217,9080.14727097,0,145.73455108,72.86727554,36.43363777,707.38,212072519070.55,0,353.69,176.84,88.42,0.0
357,0000000000000000000000000000000000000000000000000000000000000165,309.39225615,79.27792653,0,154.69612807,77.34806404,38.67403202,919.82285456,1423.1991914,0,459.91142728,229.95571364,114.97785682,918.92311946,9018.74879206,0,459.46155973,229.73077986,114.86538993,783.15,210638519191.43,0,391.57,195.79,97.89,0.0
358,0000000000000000000000000000000000000000000000000000000000000166,950.381568,214.49683618,0,475.190784,237.595392,118.797696,696.54179956,3850.65222032,0,348.27089978,174.13544989,87.06772494,956.21403489,24401.40865062,0,478.10701744,239.05350872,119.52675436,204.04,569910161914.83,0,102.02,51.01,25.5,0.0
359,0000000000000000000000000000000000000000000000000000000000000167,410.8214069,99.88984795,0,205.41070345,102.70535172,51.35267586,822.64670162,1793.22488675,0,411.32335081,205.66167541,102.8308377,901.44799805,11363.58485797,0,450.72399903,225.36199951,112.68099976,459.26,265403632186.3,0,229.63,114.81,57.41,0.0
360,0000000000000000000000000000000000000000000000000000000000000168,374.8885057,82.89405784,0,187.44425285,93.72212642,46.86106321,39.14778168,1488.1160653,0,19.57389084,9.78694542,4.89347271,962.02629528,9430.12408064,0,481.01314764,240.50657382,120.25328691,857.7,220246446367.94,0,428.85,214.43,107.21,0.0
361,0000000000000000000000000000000000000000000000000000000000000169,543.42932982,127.76743312,0,271.71466491,135.85733246,67.92866623,866.95665123,2293.68394777,0,433.47832562,216.73916281,108.3695814,284.58936105,14534.97125225,0,142.29468052,71.14734026,35.57367013,131.77,339473345100.82,0,65.89,32.94,16.47,0.0
362,000000000000000000000000000000000000000000000000000000000000016a,776.5527762,177.86109792,0,388.2763881,194.13819405,97.06909703,762.33429486,3192.96659021,0,381.16714743,190.58357371,95.29178686,930.9004427,20233.6846118,0,465.45022135,232.72511067,116.36255534,832.27,472570360111.13,0,416.13,208.07,104.03,0.0
363,000000000000000000000000000000000000000000000000000000000000016b,724.95206589,165.30953077,0,362.47603294,181.23801647,90.61900824,676.91768029,2967.64056294,0,338.45884015,169.22942007,84.61471004,701.51472202,18805.80378631,0,350.75736101,175.37868051,87.68934025,656.28,439221310304.03,0,328.14,164.07,82.03,0.0
364,000000000000000000000000000000000000000000000000000000000000016c,383.90742847,88.61252746,0,191.95371424,95.97685712,47.98842856,454.85417879,1590.77416572,0,227.42708939,113.7135447,56.85677235,327.2568938,10080.66381166,0,163.6284469,81.81422345,40.90711173,891.49,235440208693.32,0,445.75,222.87,111.44,0.0
365,000000000000000000000000000000000000000000000000000000000000016d,738.70554081,161.63919754,0,369.35277041,184.6763852,92.3381926,126.35483877,2901.75065501,0,63.17741939,31.58870969,15.79435485,683.88356667,18388.26242519,0,341.94178334,170.97089167,85.48544583,85.92,429469370646.73,0,42.96,21.48,10.74,0.0
366,000000000000000000000000000000000000000000000000000000000000016e,795.82786474,177.82580679,0,397.91393237,198.95696618,99.47848309,456.51447087,3192.33304292,0,228.25723544,114.12861772,57.06430886,657.43847369,20229.66985129,0,328.71923685,164.35961842,82.17980921,407.67,472476592868.39,0,203.84,101.92,50.96,0.0
367,000000000000000000000000000000000000000000000000000000000000016f,788.20896321,172.67186937,0,394.1044816,197.0522408,98.5261204,207.02672323,3099.80943785,0,103.51336161,51.75668081,25.8783404,378.30427894,19643.35195815,0,189.15213947,94.57606974,47.28803487,878.45,458782771737.14,0,439.23,219.61,109.81,0.0
368,0000000000000000000000000000000000000000000000000000000000000170,435.10329566,97.38980164,0,217.55164783,108.77582392,54.38791196,260.02608239,1748.34399707,0,130.01304119,65.0065206,32.5032603,381.68101493,11079.17669356,0,190.84050747,95.42025373,47.71012687,615.36,258761101611.62,0,307.68,153.84,76.92,0.0
369,0000000000000000000000000000000000000000000000000000000000000171,490.79169053,107.66812834,0,245.39584526,122.69792263,61.34896132,108.08455348,1932.86075836,0,54.04227674,27.02113837,13.51056918,447.44145269,12248.45104956,0,223.72072635,111.86036317,55.93018159,159.01,286070235567.26,0,79.5,39.75,19.88,0.0
370,0000000000000000000000000000000000000000000000000000000000000172,706.59174836,159.07012451,0,353.29587418,176.64793709,88.32396854,506.0173433,2855.63059587,0,253.00867165,126.50433582,63.25216791,572.02826735,18096.00169998,0,286.01413367,143.00706684,71.50353342,737.56,422643438602.67,0,368.78,184.39,92.19,0.0
371,0000000000000000000000000000000000000000000000000000000000000173,376.92353596,91.38475762,0,188.46176798,94.23088399,47.11544199,799.07510346,1640.54130623,0,399.53755173,199.76877587,99.88438793,407.18066405,10396.03592622,0,203.59033203,101.79516601,50.89758301,493.68,242805921691.36,0,246.84,123.42,61.71,0.0
372,0000000000000000000000000000000000000000000000000000000000000174,394.22251078,97.58100256,0,197.11125539,98.55562769,49.27781385,973.45024248,1751.77644043,0,486.72512124,243.36256062,121.68128031,612.55110942,11100.92793165,0,306.27555471,153.13777735,76.56888868,339.33,259269115382.41,0,169.66,84.83,42.42,0.0
373,0000000000000000000000000000000000000000000000000000000000000175,382.27224159,83.66435686,0,191.1361208,95.5680604,47.7840302,116.58289932,1501.94449116,0,58.29144966,29.14572483,14.57286241,38.89340727,9517.75418878,0,19.44670363,9.72335182,4.86167591,439.06,222293102355.62,0,219.53,109.77,54.88,0.0
374,0000000000000000000000000000000000000000000000000000000000000176,737.30452706,168.42958655,0,368.65226353,184.32613177,92.16306588,680.92115153,3023.65187732,0,340.46057576,170.23028788,85.11514394,921.68375399,19160.74494768,0,460.841877,230.4209385,115.21046925,851.99,447511183140.78,0,426.0,213.0,106.5,0.0
375,0000000000000000000000000000000000000000000000000000000000000177,60.44815064,20.93847942,0,30.22407532,15.11203766,7.55601883,555.39936023,375.8880722,0,277.69968011,138.84984006,69.42492003,682.00582156,2381.98568235,0,341.00291078,170.50145539,85.25072769,76.61,55632765523.7,0,38.3,19.15,9.58,0.0
376,0000000000000000000000000000000000000000000000000000000000000178,270.11182102,65.84753566,0,135.05591051,67.52795525,33.76397763,648.04308877,1182.0965003,0,324.02154439,162.01077219,81.0053861,3.97257882,7490.89196271,0,1.98628941,0.9931447,0.49657235,728.2,174954467280.1,0,364.1,182.05,91.03,0.0
377,0000000000000000000000000000000000000000000000000000000000000179,230.73893968,59.15892732,0,115.36946984,57.68473492,28.84236746,741.33265937,1062.02244696,0,370.66632968,185.33316484,92.66658242,353.07500702,6729.98812712,0,176.53750351,88.26875175,44.13437588,75.9,157183082260.85,0,37.95,18.98,9.49,0.0
378,000000000000000000000000000000000000000000000000000000000000017a,896.38074681,200.29084125,0,448.19037341,224.0951867,112.04759335,606.90959454,3595.62586695,0,303.45479727,151.72739863,75.86369932,151.25173227,22785.31820434,0,75.62586613,37.81293307,18.90646653,275.14,532165358690.63,0,137.57,68.78,34.39,0.0
379,000000000000000000000000000000000000000000000000000000000000017b,680.66648182,149.73690591,0,340.33324091,170.16662045,85.08331023,167.90522137,2688.08043736,0,83.95261068,41.97630534,20.98815267,725.86849394,17034.24393711,0,362.93424697,181.46712349,90.73356174,865.38,397845421930.05,0,432.69,216.34,108.17,0.0
380,000000000000000000000000000000000000000000000000000000000000017c,294.81393249,75.27442616,0,147.40696625,73.70348312,36.85174156,928.39616269,1351.32825918,0,464.19808134,232.09904067,116.04952034,404.85660187,8563.30595102,0,202.42830094,101.21415047,50.60707523,495.25,200001366763.29,0,247.62,123.81,61.91,0.0
381,000000000000000000000000000000000000000000000000000000000000017d,480.76422335,111.99363873,0,240.38211168,120.19105584,60.09552792,579.23111507,2010.51242219,0,289.61555753,144.80777877,72.40388938,891.09827055,12740.52612494,0,445.54913528,222.77456764,111.38728382,513.01,297562956741.74,0,256.5,128.25,64.13,0.0
382,000000000000000000000000000000000000000000000000000000000000017e,467.36075557,105.50045547,0,233.68037778,116.84018889,58.42009445,333.0359324,1893.94664435,0,166.5179662,83.2589831,41.62949155,540.58573982,12001.85407228,0,270.29286991,135.14643495,67.57321748,26.87,280310808918.84,0,13.44,6.72,3.36,0.0
383,000000000000000000000000000000000000000000000000000000000000017f,533.44878573,125.43500963,0,266.72439287,133.36219643,66.68109822,759.0308183,2251.81222693,0,379.51540915,189.75770457,94.87885229,869.86259187,14269.63205455,0,434.93129593,217.46564797,108.73282398,710.66,333276182170.91,0,355.33,177.66,88.83,0.0
384,0000000000000000000000000000000000000000000000000000000000000180,262.99077505,64.6908455,0,131.49538753,65.74769376,32.87384688,546.83640424,1161.33157156,0,273.41820212,136.70910106,68.35455053,843.42785069,7359.30555011,0,421.71392535,210.85696267,105.42848134,567.81,171881184307.65,0,283.9,141.95,70.98,0.0
385,0000000000000000000000000000000000000000000000000000000000000181,421.22741663,91.92671036,0,210.61370831,105.30685416,52.65342708,36.03904201,1650.2704545,0,18.01952101,9.0097605,4.50488025,489.18291808,10457.68909793,0,244.59145904,122.29572952,61.14786476,215.54,244245870080.18,0,107.77,53.88,26.94,0.0
386,0000000000000000000000000000000000000000000000000000000000000182,771.07835396,173.99382161,0,385.53917698,192.76958849,96.38479424,682.19380698,3123.54115528,0,341.09690349,170.54845174,85.27422587,15.41270023,19793.73877623,0,7.70635012,3.85317506,1.92658753,877.69,462295149938.93,0,438.85,219.42,109.71,0.0
387,0000000000000000000000000000000000000000000000000000000000000183,622.671432,136.31411008,0,311.335716,155.667858,77.833929,135.63130968,2447.1140925,0,67.81565484,33.90782742,16.95391371,426.19486466,15507.25112773,0,213.09743233,106.54871617,53.27435808,863.79,362181549745.62,0,431.89,215.95,107.97,0.0
388,0000000000000000000000000000000000000000000000000000000000000184,243.67720231,55.33413189,0,121.83860116,60.91930058,30.45965029,239.58414776,993.35963014,0,119.79207388,59.89603694,29.94801847,37.12575392,6294.874968,0,18.56287696,9.28143848,4.64071924,483.67,147020742270.09,0,241.84,120.92,60.46,0.0
389,0000000000000000000000000000000000000000000000000000000000000185,297.01617546,74.42905056,0,148.50808773,74.25404386,37.12702193,761.87636305,1336.15205653,0,380.93818153,190.46909076,95.23454538,762.28127503,8467.13504242,0,381.14063751,190.57031876,95.28515938,373.31,197755235038.82,0,186.66,93.33,46.66,0.0
390,0000000000000000000000000000000000000000000000000000000000000186,389.06439558,89.72496728,0,194.53219779,97.26609889,48.63304945,461.52759526,1610.74471137,0,230.76379763,115.38189881,57.69094941,286.87844344,10207.21625459,0,143.43922172,71.71961086,35.85980543,865.84,238395920155.26,0,432.92,216.46,108.23,0.0
391,0000000000000000000000000000000000000000000000000000000000000187,537.255531,118.23201001,0,268.6277655,134.31388275,67.15694138,136.7988586,2122.50380927,0,68.3994293,34.19971465,17.09985732,568.87235003,13450.2104707,0,284.43617502,142.21808751,71.10904375,831.76,314138078538.79,0,415.88,207.94,103.97,0.0
392,0000000000000000000000000000000000000000000000000000000000000188,597.63973556,129.18673646,0,298.81986778,149.40993389,74.70496694,55.82123275,2319.16331471,0,27.91061638,13.95530819,6.97765409,8.60875786,14696.43284621,0,4.30437893,2.15218947,1.07609473,287.27,343244381620.51,0,143.63,71.82,35.91,0.0
393,0000000000000000000000000000000000000000000000000000000000000189,96.43955659,29.80376051,0,48.21977829,24.10988915,12.05494457,616.25275959,535.03780582,0,308.12637979,154.0631899,77.03159495,892.42799483,3390.51033338,0,446.21399741,223.10699871,111.55349935,9.21,79187489572.49,0,4.61,2.3,1.15,0.0
394,000000000000000000000000000000000000000000000000000000000000018a,357.16196098,83.64808694,0,178.58098049,89.29049025,44.64524512,538.01521255,1501.65241335,0,269.00760628,134.50380314,67.25190157,216.26242309,9515.90330492,0,108.13121154,54.06560577,27.03280289,319.39,222249873805.34,0,159.69,79.85,39.92,0.0
395,000000000000000000000000000000000000000000000000000000000000018b,811.05576432,177.34369555,0,405.52788216,202.76394108,101.38197054,118.00273711,3183.67817069,0,59.00136855,29.50068428,14.75034214,815.15153081,20174.82431815,0,407.57576541,203.7878827,101.89394135,238.93,471195641136.22,0,119.47,59.73,29.87,0.0
396,000000000000000000000000000000000000000000000000000000000000018c,495.76229336,114.01416769,0,247.88114668,123.94057334,61.97028667,612.094267,2046.7850052,0,306.0471335,153.02356675,76.51178337,45.67610238,12970.38384,0,22.83805119,11.4190256,5.7095128,521.23,302931427451.01,0,260.62,130.31,65.15,0.0
